sample_id,target,prediction,correct,confidence
PermanentCrop_2249.jpg,6,2,False,0.9994460940361023
PermanentCrop_18.jpg,6,2,False,0.9906963109970093
PermanentCrop_1734.jpg,6,2,False,0.8566094636917114
PermanentCrop_2469.jpg,6,2,False,0.6130697131156921
PermanentCrop_679.jpg,6,2,False,0.9999375343322754
PermanentCrop_1762.jpg,6,2,False,0.9558150768280029
PermanentCrop_2108.jpg,6,2,False,0.9990597367286682
PermanentCrop_661.jpg,6,2,False,0.9997648596763611
PermanentCrop_1601.jpg,6,2,False,0.9737218618392944
PermanentCrop_536.jpg,6,2,False,0.744815468788147
PermanentCrop_938.jpg,6,2,False,0.6158179044723511
PermanentCrop_1440.jpg,6,2,False,0.960536777973175
PermanentCrop_1608.jpg,6,2,False,0.9934300780296326
PermanentCrop_2359.jpg,6,2,False,0.9951985478401184
PermanentCrop_2322.jpg,6,2,False,0.7410580515861511
PermanentCrop_566.jpg,6,2,False,0.7077291011810303
PermanentCrop_1129.jpg,6,2,False,0.9177492260932922
PermanentCrop_1366.jpg,6,2,False,0.49939045310020447
PermanentCrop_1328.jpg,6,2,False,0.9999505281448364
PermanentCrop_982.jpg,6,0,False,0.6301770210266113
PermanentCrop_1446.jpg,6,2,False,0.9786363840103149
PermanentCrop_2262.jpg,6,2,False,0.996548593044281
PermanentCrop_667.jpg,6,2,False,0.5883386135101318
PermanentCrop_1922.jpg,6,2,False,0.7486941814422607
PermanentCrop_946.jpg,6,2,False,0.5850708484649658
PermanentCrop_1172.jpg,6,2,False,0.9984130859375
PermanentCrop_817.jpg,6,2,False,0.9997605681419373
PermanentCrop_2144.jpg,6,2,False,0.9196527600288391
PermanentCrop_1374.jpg,6,2,False,0.6545535326004028
PermanentCrop_1926.jpg,6,2,False,0.6587924957275391
PermanentCrop_616.jpg,6,2,False,0.9856393337249756
PermanentCrop_2446.jpg,6,2,False,0.9937382936477661
PermanentCrop_1477.jpg,6,2,False,0.6024322509765625
PermanentCrop_1655.jpg,6,2,False,0.8766906261444092
PermanentCrop_53.jpg,6,2,False,0.6254037022590637
PermanentCrop_1814.jpg,6,2,False,0.9796540141105652
PermanentCrop_789.jpg,6,2,False,0.9107210636138916
PermanentCrop_917.jpg,6,2,False,0.7450544238090515
PermanentCrop_672.jpg,6,2,False,0.851256787776947
PermanentCrop_1530.jpg,6,2,False,0.645018458366394
PermanentCrop_456.jpg,6,2,False,0.61053466796875
PermanentCrop_1141.jpg,6,0,False,0.6778190732002258
PermanentCrop_2194.jpg,6,2,False,0.8643072247505188
PermanentCrop_811.jpg,6,2,False,0.6176179051399231
PermanentCrop_464.jpg,6,2,False,0.7721378207206726
PermanentCrop_940.jpg,6,2,False,0.5138878226280212
PermanentCrop_1088.jpg,6,2,False,0.6382102966308594
PermanentCrop_1216.jpg,6,2,False,0.5092475414276123
PermanentCrop_1754.jpg,6,1,False,0.7539510130882263
PermanentCrop_1483.jpg,6,2,False,0.7411949038505554
PermanentCrop_2244.jpg,6,2,False,0.7796644568443298
PermanentCrop_2489.jpg,6,0,False,0.5305679440498352
PermanentCrop_2278.jpg,6,2,False,0.6409255266189575
Industrial_1647.jpg,4,2,False,0.489420622587204
Industrial_2365.jpg,4,7,False,0.6374852657318115
Industrial_180.jpg,4,6,False,0.7119495272636414
Industrial_1972.jpg,4,6,False,0.7950478792190552
Industrial_2389.jpg,4,6,False,0.9105137586593628
Industrial_1119.jpg,4,7,False,0.9500462412834167
Industrial_1358.jpg,4,2,False,0.8965107202529907
Industrial_2480.jpg,4,3,False,0.5054354667663574
Industrial_1943.jpg,4,2,False,0.6701557040214539
Industrial_2255.jpg,4,3,False,0.6872790455818176
Industrial_338.jpg,4,6,False,0.9903655052185059
Industrial_619.jpg,4,6,False,0.7233864068984985
Industrial_2103.jpg,4,3,False,0.5435225367546082
Highway_506.jpg,3,4,False,0.6729438304901123
Highway_2298.jpg,3,4,False,0.9185666441917419
Highway_1850.jpg,3,8,False,0.6743525862693787
Highway_1508.jpg,3,4,False,0.9822905659675598
Highway_2481.jpg,3,4,False,0.788079023361206
Highway_1307.jpg,3,8,False,0.521220326423645
HerbaceousVegetation_1389.jpg,2,1,False,0.5972388386726379
HerbaceousVegetation_12.jpg,2,1,False,0.8154758810997009
HerbaceousVegetation_1275.jpg,2,8,False,0.3859374225139618
HerbaceousVegetation_60.jpg,2,0,False,0.7330736517906189
HerbaceousVegetation_1976.jpg,2,6,False,0.9994528889656067
HerbaceousVegetation_2909.jpg,2,6,False,0.8654903769493103
HerbaceousVegetation_847.jpg,2,3,False,0.8101294636726379
HerbaceousVegetation_1157.jpg,2,6,False,0.9440613389015198
HerbaceousVegetation_1311.jpg,2,1,False,0.3815290629863739
HerbaceousVegetation_2113.jpg,2,1,False,0.46255189180374146
HerbaceousVegetation_1289.jpg,2,8,False,0.5969605445861816
HerbaceousVegetation_509.jpg,2,6,False,0.8932584524154663
HerbaceousVegetation_2491.jpg,2,1,False,0.5562699437141418
HerbaceousVegetation_458.jpg,2,1,False,0.9968140721321106
HerbaceousVegetation_1375.jpg,2,1,False,0.7233074307441711
HerbaceousVegetation_2344.jpg,2,0,False,0.519208550453186
HerbaceousVegetation_1263.jpg,2,1,False,0.685013473033905
HerbaceousVegetation_2558.jpg,2,9,False,0.7860099077224731
HerbaceousVegetation_1895.jpg,2,1,False,0.49653708934783936
HerbaceousVegetation_367.jpg,2,6,False,0.6240172982215881
HerbaceousVegetation_1101.jpg,2,6,False,0.9973957538604736
HerbaceousVegetation_369.jpg,2,4,False,0.7033487558364868
HerbaceousVegetation_2719.jpg,2,1,False,0.9715868234634399
HerbaceousVegetation_2304.jpg,2,1,False,0.5776432752609253
HerbaceousVegetation_104.jpg,2,1,False,0.9954202175140381
HerbaceousVegetation_1248.jpg,2,1,False,0.9809303283691406
HerbaceousVegetation_337.jpg,2,6,False,0.6261948943138123
HerbaceousVegetation_1684.jpg,2,6,False,0.6995415687561035
HerbaceousVegetation_1234.jpg,2,5,False,0.5014631748199463
HerbaceousVegetation_834.jpg,2,6,False,0.6230772733688354
HerbaceousVegetation_1545.jpg,2,0,False,0.7099935412406921
HerbaceousVegetation_268.jpg,2,1,False,0.5101898312568665
HerbaceousVegetation_2481.jpg,2,6,False,0.6830348372459412
HerbaceousVegetation_2663.jpg,2,1,False,0.771173357963562
HerbaceousVegetation_1180.jpg,2,6,False,0.4943092465400696
HerbaceousVegetation_2242.jpg,2,1,False,0.9575355648994446
HerbaceousVegetation_2689.jpg,2,1,False,0.8422209024429321
HerbaceousVegetation_66.jpg,2,1,False,0.9938987493515015
HerbaceousVegetation_1902.jpg,2,1,False,0.9888839721679688
HerbaceousVegetation_1979.jpg,2,0,False,0.5019357204437256
HerbaceousVegetation_2959.jpg,2,6,False,0.6509846448898315
HerbaceousVegetation_2873.jpg,2,0,False,0.5020345449447632
HerbaceousVegetation_294.jpg,2,6,False,0.9467096924781799
HerbaceousVegetation_990.jpg,2,6,False,0.7359035015106201
HerbaceousVegetation_1140.jpg,2,1,False,0.7325809001922607
HerbaceousVegetation_2171.jpg,2,6,False,0.614010214805603
HerbaceousVegetation_486.jpg,2,9,False,0.6479964852333069
HerbaceousVegetation_1016.jpg,2,5,False,0.7584916949272156
HerbaceousVegetation_2259.jpg,2,1,False,0.9879023432731628
HerbaceousVegetation_461.jpg,2,1,False,0.5967410802841187
HerbaceousVegetation_813.jpg,2,6,False,0.7820485830307007
HerbaceousVegetation_233.jpg,2,6,False,0.966962456703186
HerbaceousVegetation_1565.jpg,2,1,False,0.9693636298179626
HerbaceousVegetation_1213.jpg,2,6,False,0.5165114402770996
HerbaceousVegetation_1261.jpg,2,6,False,0.8193402886390686
HerbaceousVegetation_1890.jpg,2,6,False,0.9100939631462097
HerbaceousVegetation_2954.jpg,2,4,False,0.478756844997406
HerbaceousVegetation_861.jpg,2,6,False,0.7155116200447083
HerbaceousVegetation_1448.jpg,2,6,False,0.9355118870735168
HerbaceousVegetation_2175.jpg,2,4,False,0.6562372446060181
HerbaceousVegetation_1986.jpg,2,8,False,0.9070579409599304
HerbaceousVegetation_90.jpg,2,6,False,0.9526227116584778
HerbaceousVegetation_2676.jpg,2,4,False,0.6675860285758972
HerbaceousVegetation_1550.jpg,2,1,False,0.9964141845703125
HerbaceousVegetation_743.jpg,2,6,False,0.9323257803916931
HerbaceousVegetation_2671.jpg,2,6,False,0.6020582318305969
HerbaceousVegetation_1651.jpg,2,1,False,0.9936780333518982
HerbaceousVegetation_2660.jpg,2,6,False,0.7618052363395691
HerbaceousVegetation_1775.jpg,2,1,False,0.5578194856643677
HerbaceousVegetation_561.jpg,2,1,False,0.9365696310997009
HerbaceousVegetation_442.jpg,2,4,False,0.8595627546310425
HerbaceousVegetation_1933.jpg,2,6,False,0.9655576944351196
HerbaceousVegetation_1707.jpg,2,6,False,0.9757375717163086
HerbaceousVegetation_1071.jpg,2,6,False,0.9152348637580872
HerbaceousVegetation_265.jpg,2,1,False,0.949430525302887
HerbaceousVegetation_2118.jpg,2,6,False,0.9571058750152588
HerbaceousVegetation_1623.jpg,2,6,False,0.8740838170051575
HerbaceousVegetation_1160.jpg,2,6,False,0.93311607837677
HerbaceousVegetation_2785.jpg,2,6,False,0.5007399320602417
HerbaceousVegetation_1697.jpg,2,8,False,0.9636269807815552
HerbaceousVegetation_47.jpg,2,1,False,0.7214720845222473
HerbaceousVegetation_2173.jpg,2,6,False,0.6305420398712158
HerbaceousVegetation_1558.jpg,2,6,False,0.9429799318313599
