sample_id,target,prediction,correct,confidence
PermanentCrop_2249.jpg,6,2,False,0.8770054578781128
PermanentCrop_309.jpg,6,2,False,0.780636727809906
PermanentCrop_375.jpg,6,2,False,0.8551701903343201
PermanentCrop_18.jpg,6,2,False,0.7841559052467346
PermanentCrop_679.jpg,6,2,False,0.9949153661727905
PermanentCrop_1762.jpg,6,5,False,0.9645220041275024
PermanentCrop_2108.jpg,6,2,False,0.9597374200820923
PermanentCrop_661.jpg,6,2,False,0.9861289858818054
PermanentCrop_1601.jpg,6,2,False,0.9476078152656555
PermanentCrop_536.jpg,6,2,False,0.6961700320243835
PermanentCrop_995.jpg,6,5,False,0.9680460691452026
PermanentCrop_1440.jpg,6,2,False,0.6412931084632874
PermanentCrop_1608.jpg,6,5,False,0.8430130481719971
PermanentCrop_2359.jpg,6,2,False,0.5568233728408813
PermanentCrop_1129.jpg,6,2,False,0.5850217342376709
PermanentCrop_1328.jpg,6,2,False,0.9293941259384155
PermanentCrop_982.jpg,6,5,False,0.7299744486808777
PermanentCrop_1337.jpg,6,2,False,0.7061749696731567
PermanentCrop_1020.jpg,6,2,False,0.5407037138938904
PermanentCrop_2262.jpg,6,5,False,0.711529016494751
PermanentCrop_1192.jpg,6,2,False,0.60250324010849
PermanentCrop_1959.jpg,6,2,False,0.5936671495437622
PermanentCrop_1172.jpg,6,2,False,0.9418401718139648
PermanentCrop_1845.jpg,6,2,False,0.7473529577255249
PermanentCrop_817.jpg,6,2,False,0.993058443069458
PermanentCrop_2144.jpg,6,5,False,0.95461505651474
PermanentCrop_1109.jpg,6,2,False,0.49624088406562805
PermanentCrop_1926.jpg,6,5,False,0.4991050362586975
PermanentCrop_616.jpg,6,2,False,0.9638723731040955
PermanentCrop_2446.jpg,6,5,False,0.9648862481117249
PermanentCrop_1655.jpg,6,2,False,0.9304445385932922
PermanentCrop_1814.jpg,6,5,False,0.9361569881439209
PermanentCrop_789.jpg,6,2,False,0.7534353733062744
PermanentCrop_672.jpg,6,2,False,0.9144117832183838
PermanentCrop_1530.jpg,6,2,False,0.8260869383811951
PermanentCrop_2245.jpg,6,5,False,0.5932121872901917
PermanentCrop_384.jpg,6,2,False,0.7137967944145203
PermanentCrop_2179.jpg,6,2,False,0.7320514917373657
PermanentCrop_1527.jpg,6,2,False,0.789556086063385
PermanentCrop_1952.jpg,6,5,False,0.7970241904258728
PermanentCrop_1141.jpg,6,5,False,0.5447573661804199
PermanentCrop_2194.jpg,6,2,False,0.9099721312522888
PermanentCrop_547.jpg,6,2,False,0.5397475361824036
PermanentCrop_464.jpg,6,2,False,0.8563474416732788
PermanentCrop_1088.jpg,6,7,False,0.598747730255127
PermanentCrop_1754.jpg,6,1,False,0.9280237555503845
PermanentCrop_2244.jpg,6,2,False,0.7203564643859863
PermanentCrop_788.jpg,6,2,False,0.5659523606300354
PermanentCrop_1543.jpg,6,2,False,0.5763946771621704
PermanentCrop_2278.jpg,6,2,False,0.6069239377975464
Industrial_6.jpg,4,7,False,0.7546783089637756
Industrial_1647.jpg,4,6,False,0.4236936867237091
Industrial_1474.jpg,4,3,False,0.6056194305419922
